meeting_date,meeting_id,pdf_file,item_number,item_title,motion_summary,outcome,vote_count_for,vote_count_against,mover,seconder,SANCHEZ,KEIM,JOYCE,ROBINSON,WEISS,FIGUEROA,RODRIGUEZ,notes
2023-03-08,1255602,2023-03-08_id-1255602.pdf,17,City Council: Adoption of a resolution amending City Council Policy 300-02 to clarify that existing,Approve Consent Calendar,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,consent batch for items 3-17
2023-03-08,1255602,2023-03-08_id-1255602.pdf,18,City Council: Adoption of a resolution approving a Conditional Use Permit (CUP22-00016) and a,Sanchez,APPROVED,5,0,SANCHEZ,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-03-08,1255602,2023-03-08_id-1255602.pdf,19,"City Council: Introduction of an ordinance amending Article 30, Section 3042 of the Zoning",Weiss,APPROVED,5,0,WEISS,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-03-08,1255602,2023-03-08_id-1255602.pdf,22,Request by Councilmember Joyce and Mayor Sanchez to direct staff to develop policy options to,Joyce,APPROVED,4,1,JOYCE,SANCHEZ,Yes,Yes,Yes,Yes,No,NotOnCouncil,NotOnCouncil,
2023-03-08,1255602,2023-03-08_id-1255602.pdf,23,City Council: Adoption of an ordinance authorizing the levy of special taxes for Community Facilities,Weiss,APPROVED,4,1,WEISS,KEIM,No,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-03-08,1255602,2023-03-08_id-1255602.pdf,24,City Council: Adoption of an ordinance authorizing the levy of special taxes for Community Facilities,Weiss,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-03-22,1255603,2023-03-22_id-1255603.pdf,4,City Council/Harbor/CDC/OPFA: Approval to waive reading of the text of all ordinances and,Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,5,City Council/Harbor/CDC/OPFA: Acceptance of City Clerk's Action Minutes of the Small Craft Harbor,Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,6,"City Council: Approval of a purchase order, in an amount not to exceed $235,710, to Elistair, Inc.",Robinson,APPROVED,5,0,ROBINSON,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-03-22,1255603,2023-03-22_id-1255603.pdf,7,"City Council: Approval of a purchase order to Ken Grody Ford Fleet Sales, in an amount not to",Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,8,"City Council: Approval of a purchase order in the amount of $148,640 to California Electric Supply",Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,9,"City Council: Approval of a purchase order, in an amount not to exceed $200,000, to Dave Bang",Joyce,APPROVED,5,0,JOYCE,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-03-22,1255603,2023-03-22_id-1255603.pdf,10,City Council: Approval of a Participating Addendum to the purchase order with American Ramp,Keim,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-03-22,1255603,2023-03-22_id-1255603.pdf,11,City Council: Approval of Amendment 5 to the Percentage Property Lease Agreement with Charles,Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,12,City Council: Approval of a two-year Professional Services Agreement with Pierside Investigations,Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,13,"City Council: Approval of a Professional Services Agreement with ALTA Planning + Design, Inc., in",Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,14,City Council: Approval of a 26-month Landscape Maintenance Agreement with Mariposa,Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,15,"City Council: Approval of 13 Professional Services Agreements with consulting firms, to expire in",Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,16,City Council: Approval of an appropriation of funds to FY 2022-23 and FY 2023-24 in the amount,Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,17,"City Council: Appropriation of $77,501 from the Evidence Trust Fund to the Police Department's",Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,18,City Council: Acceptance of the second quarter Financial Status Report and approval of the budget,Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,19,"City Council: Acceptance of the City Treasurer's Report for the quarter ended December 31, 2022",Keim,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-03-22,1255603,2023-03-22_id-1255603.pdf,20,City Council: Adoption of a resolution approving and implementing the Memorandum of,Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,21,City Council: Approval and adoption of the revised City of Oceanside Salary Schedule effective April,Approve Consent Calendar,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-5, 7-8, 11-18, 20-21"
2023-03-22,1255603,2023-03-22_id-1255603.pdf,23,"City Council: Approval of a Professional Services Agreement with KTU&A, in the amount not to",Weiss,APPROVED,4,0,WEISS,ROBINSON,Abstain,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-03-22,1255603,2023-03-22_id-1255603.pdf,24,City Council: Adoption of a resolution approving a Conditional Use Permit (CUP22-00010) and a,"Motion to adopt the resolution and restrict tobacco sales to cigars, cigarettes, and chewing tobacco",APPROVED,5,0,SANCHEZ,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-03-22,1255603,2023-03-22_id-1255603.pdf,25,City Council: Receipt of a report on the anticipated Fiscal Year (FY) 2023-34 Housing & Urban,Motion to approve staff's recommendation and to direct staff to explore alternative funding sources for the Fire Station #7 loan repayment,APPROVED,4,1,JOYCE,SANCHEZ,Yes,Yes,Yes,No,Yes,NotOnCouncil,NotOnCouncil,
2023-03-22,1255603,2023-03-22_id-1255603.pdf,28,"City Council: Adoption of an ordinance amending Article 30, Section 3042 of the Zoning Ordinance",Weiss,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-03-29,1255604,2023-03-29_id-1255604.pdf,1,Planning Commissioner Applicant interviews and Council appointment of two (2) Commissioners,"Motion to appoint Tom Morrissey and Dennis Anthony to terms ending April 15, 2027",APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-04-05,1255605,2023-04-05_id-1255605.pdf,5,City Council/Harbor/CDC/OPFA: Approval to waive reading of the text of all ordinances and,Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,6,City Council/Harbor/CDC/OPFA: Acceptance of City Clerk's Action Minutes of the Small Craft Harbor,Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,7,"City Council: Approval of a purchase order, in an amount not-to-exceed $254,109, to Rockwell",Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,8,"City Council: Approval of a purchase order, in the amount of $167,786 with APG-Neuros, for one",Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,9,"City Council: Approval of two purchase orders, in an amount not exceed $40,813, associated with",Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,10,"City Council: Approval of a Purchase Order with Airwave Mechanical Inc., in the amount of $27,966,",Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,11,"City Council: Approval of five purchase orders as follows: 1) a purchase order to Ken Grody Ford,",Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,12,City Council: Approval of Amendment 1 to the Professional Services Agreement with Bureau Veritas,Sanchez,APPROVED,4,0,SANCHEZ,KEIM,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,
2023-04-05,1255605,2023-04-05_id-1255605.pdf,13,"City Council: Approval of Amendment 1, in an amount not to exceed $94,500, to the Professional",Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,14,City Council: Approval of Amendment 1 to the Professional Services Agreement with Weston,Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,15,"City Council: Approval of Amendment 2 to the Property Use Agreement with North County Lifeline,",Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,16,"City Council: Approval of Amendment 2 to the Professional Services Agreement with NV5, in the",Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,17,City Council: Approval of Amendment 3 to the Professional Services Agreement with Trussell,Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,18,City Council: Actions with respect to emergency repairs on the 3500 block of Sky Haven Lane;,Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,19,"HDB: Approval of a Public Works Agreement with Eagle Paving, in the amount of $114,162, for",Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,20,City Council: Approval of a five-year Memorandum of Understanding (MOU) with the San Diego,Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,21,"City Council: Acceptance of $120,309 in grant funds from the 2022 State Homeland Security",Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,22,City Council: Modification of the authorized Business License Inspector position to a Code,Approve Consent Calendar,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,"consent batch for items 5-11, 13-22"
2023-04-05,1255605,2023-04-05_id-1255605.pdf,23,CDC: Adoption of a resolution approving submission of the 2023-2024 Public Housing Agency (PHA),Joyce,APPROVED,4,0,JOYCE,KEIM,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,
2023-04-05,1255605,2023-04-05_id-1255605.pdf,26,Request by Mayor Sanchez to make appointments to or motions for removal from some or all of,Sanchez,APPROVED,4,0,SANCHEZ,JOYCE,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,
2023-04-05,1255605,2023-04-05_id-1255605.pdf,27,Request by Mayor Sanchez and Councilmember Rick Robinson to direct staff to bring to council,Sanchez,APPROVED,4,0,SANCHEZ,ROBINSON,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,
2023-04-19,1255606,2023-04-19_id-1255606.pdf,4,City Council/Harbor/CDC/OPFA: Approval to waive reading of the text of all ordinances and,Approve Consent Calendar,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-10, 13,"
2023-04-19,1255606,2023-04-19_id-1255606.pdf,5,City Council/Harbor/CDC/OPFA: Acceptance of City Clerk's Action Minutes of the Small Craft Harbor,Approve Consent Calendar,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-10, 13,"
2023-04-19,1255606,2023-04-19_id-1255606.pdf,6,"City Council: Approval of a purchase order, in the amount of $59,803, to Rockwell Solutions for",Approve Consent Calendar,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-10, 13,"
2023-04-19,1255606,2023-04-19_id-1255606.pdf,7,"City Council: Approval of a purchase order, in an amount not to exceed $436,741, to CDW",Approve Consent Calendar,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-10, 13,"
2023-04-19,1255606,2023-04-19_id-1255606.pdf,8,"City Council: Approval of Amendment 1 to the Property Use Agreement with MainStreet Oceanside,",Approve Consent Calendar,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-10, 13,"
2023-04-19,1255606,2023-04-19_id-1255606.pdf,9,City Council: Approval of Amendment 1 to the Professional Services Agreement with VCA Code for,Approve Consent Calendar,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-10, 13,"
2023-04-19,1255606,2023-04-19_id-1255606.pdf,10,"City Council: Acceptance of $148,036 in grant funds from California State Library, awarded to the",Approve Consent Calendar,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-10, 13,"
2023-04-19,1255606,2023-04-19_id-1255606.pdf,11,City Council: Acceptance and appropriation of state funds from California Department of Resources,Sanchez,APPROVED,5,0,SANCHEZ,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-04-19,1255606,2023-04-19_id-1255606.pdf,13,City Council: Adoption of a resolution authorizing the City to apply for and receive grant funds up,Approve Consent Calendar,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 4-10, 13,"
2023-04-19,1255606,2023-04-19_id-1255606.pdf,14,City Council: Acceptance and filing of the Housing Element Annual Progress Report for calendar,Joyce,APPROVED,5,0,JOYCE,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-04-19,1255606,2023-04-19_id-1255606.pdf,16,City Council: Identification of City-owned Parks and Recreation facilities to accept applications for,Sanchez,APPROVED,4,1,SANCHEZ,JOYCE,Yes,Yes,Yes,Yes,No,NotOnCouncil,NotOnCouncil,
2023-04-19,1255606,2023-04-19_id-1255606.pdf,18,City Council: Adoption of a resolution approving and implementing the Compensation Plan for,Keim,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-04-19,1255606,2023-04-19_id-1255606.pdf,19,City Council: Request for City Council Concurrence on Matters Related to the Implementation of,Weiss,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-04-19,1255606,2023-04-19_id-1255606.pdf,22,Request by Councilmember Robinson and Councilmember Joyce to direct staff to develop a,Motion to direct staff to develop a program to offer two permits to storefront cannabis sales and to come back within 120 days with options for licensing,APPROVED,4,1,WEISS,ROBINSON,No,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-04-19,1255606,2023-04-19_id-1255606.pdf,23,Request by Deputy Mayor Keim and Council Member Weiss for direction to staff to update the 2010,Motion to include a gymnasium as part of the John Landes Park Master Plan and to include this project as part of the 2023-2024 Capital Improvements Program,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-04-19,1255606,2023-04-19_id-1255606.pdf,23,Request by Deputy Mayor Keim and Council Member Weiss for direction to staff to update the 2010,Motion to direct staff to update the 2010 concept plan and cost estimate for a gymnasium at Joe Balderrama Park and to include this project as part of the 2023-2024 Capital Improvements Program,APPROVED,4,0,WEISS,ROBINSON,Abstain,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-04-26,1255711,2023-04-26_id-1255711.pdf,1,FY 2023-24 General Fund Overview,"Motion to approve staff's recommendation and to include $25,000 to address equity between departments",APPROVED,5,0,JOYCE,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-04-26,1255711,2023-04-26_id-1255711.pdf,2,FY 2023-24 Utilities (non-CIP) Budget Overview,Keim,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-04-26,1255711,2023-04-26_id-1255711.pdf,3,FY 2023-24 Capital Improvement Project (CIP) Budget Overview,Weiss,APPROVED,5,0,WEISS,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-04-26,1255711,2023-04-26_id-1255711.pdf,4,FY 2023-24 Harbor Budget Overview,Weiss,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-04-26,1255711,2023-04-26_id-1255711.pdf,5,FY 2023-24 Measure X Budget Overview,Weiss,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2023-05-03,1255607,2023-05-03_id-1255607.pdf,3,City Council/Harbor/CDC/OPFA: Approval to waive reading of the text of all ordinances and,Approve Consent Calendar,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 3-10, 12-15, 17- 18"
2023-05-03,1255607,2023-05-03_id-1255607.pdf,4,City Council/Harbor/CDC/OPFA: Acceptance of City Clerk's Action Minutes of the Small Craft Harbor,Approve Consent Calendar,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 3-10, 12-15, 17- 18"
2023-05-03,1255607,2023-05-03_id-1255607.pdf,5,"City Council: Approval of a purchase order to Weatherproofing Technologies, Inc., in the amount",Approve Consent Calendar,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 3-10, 12-15, 17- 18"
